licitacao_id,item_portfolio_id,descricao_portfolio,score,tipo_match
07954480000179202525878_202524277/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,56.79%,MÉDIO
07954480000179202525878_202524277/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,56.79%,MÉDIO
07954480000179202525878_202524277/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,56.79%,MÉDIO
138643770001302026209_90169/2026,,DIVALPROATO SODIO 250MG C/30 CPR,69.39%,MÉDIO
24082016000159202669_90025/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,53.66%,MÉDIO
607473180001622026124_90082/2026,,FENITOINA 100MG CX/500 CPR (G),69.77%,MÉDIO
607473180001622026124_90082/2026,,FENITOINA 50MG/ML C/100 AMP. 5 ML (G),62.50%,MÉDIO
607473180001622026124_90082/2026,,FENITOINA 100 MG CX/100 CPRS *(C-1) GEN,58.46%,MÉDIO
607473180001622026124_90082/2026,,VARFARINA SODICA 5MG C/30 (I) (G),58.06%,MÉDIO
607473180001622026124_90082/2026,,CARMELOSE SODICA 5MG/ML FR 10ML,56.25%,MÉDIO
607473180001622026128_90085/2026,,METFORMINA 850 MG C/500 CPR (G),73.91%,ALTO
607473180001622026128_90085/2026,,GLIBENCLAMIDA 5 MG CX.C/450 GLICAMIN,66.67%,MÉDIO
607473180001622026128_90085/2026,,METFORMINA 500MG CX/200  CPRS (G),64.10%,MÉDIO
607473180001622026128_90085/2026,,GLICLAZIDA 30MG C/500 CPR (I) (G),59.74%,MÉDIO
607473180001622026128_90085/2026,,METFORMINA 500MG C/30 CPR (G),58.67%,MÉDIO
607473180001622026127_90098/2026,,VORICONAZOL 200MG F/A (G),64.71%,MÉDIO
607473180001622026127_90098/2026,,ANLODIPINO 5MG C/500 CPR BESILAPIN,54.37%,MÉDIO
607473180001622026127_90098/2026,,NIFEDIPINA 20 MG C/30 CPR NEOFEDIPINA,50.94%,MÉDIO
607473180001622026127_90098/2026,,"CLOREXIDINA 0,5% SOL.ALCOÓLICA 100ML ALMOT",50.91%,MÉDIO
07954480000179202525888_202532340/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,55.38%,MÉDIO
07954480000179202525888_202532340/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.17%,MÉDIO
424986000001712026666_PE 034/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
424986000001712026665_PE 033/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
424986000001712026668_PE 036/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,62.86%,MÉDIO
424986000001712026669_PE 037/26/2026,,PREGABALINA 75 MG C/30 (G),82.93%,ALTO
424986000001712026669_PE 037/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
424986000001712026669_PE 037/26/2026,,PREGABALINA 150MG CX/28 CAP (G),55.00%,MÉDIO
424986000001712026669_PE 037/26/2026,,PREGABALINA 75MG CX/28 CAP (I) (G),53.66%,MÉDIO
424986000001712026669_PE 037/26/2026,,TRAMADOL  50 MG  CX/100 CAPS. *(A-2),53.66%,MÉDIO
6074731800016220251971_91662/2025,,ONDANSETRONA 8MG  CX/100 AMP (G) 4ML,74.42%,ALTO
6074731800016220251971_91662/2025,,ONDANSETRONA 8 MG C/30 CPR,71.70%,ALTO
6074731800016220251971_91662/2025,,ONDANSETRONA 4MG CX/100 AMP 2ML (G),61.54%,MÉDIO
6074731800016220251971_91662/2025,,ONDANSETRONA 4MG CX/30 SUB-L VONAU FLASH,61.54%,MÉDIO
6074731800016220251971_91662/2025,,SIMETICONA/DIMETICONA 40MG C/500 CPR,57.14%,MÉDIO
6074731800016220251968_91673/2025,,ISOFLURANO 100 ML *(C-1),58.33%,MÉDIO
6074731800016220251968_91673/2025,,AGUA OXIGENADA 10 VOL 100 ML,58.18%,MÉDIO
6074731800016220251968_91673/2025,,OLEO MINERAL 100MG/ML FR.100 ML,58.18%,MÉDIO
6074731800016220251968_91673/2025,,"SERINGA 0,5 ML C/AGULHA 8,0 X 0,30 P/INSULINA",57.89%,MÉDIO
6074731800016220251968_91673/2025,,DIMEN+PIRID+GLI+FRU 50MG/ML IV 10 ML C/100,57.58%,MÉDIO
6074731800016220251969_91678/2025,,ALBENDAZOL 400MG CX/100 CPRS (G),53.33%,MÉDIO
6074731800016220251969_91678/2025,,AMINOFILINA 240 MG 10ML C/100 AMP (G),52.63%,MÉDIO
6074731800016220251969_91678/2025,,CODEINA 30 MG CX/30 CPRS (C-1) CODEIN,52.17%,MÉDIO
6074731800016220251969_91678/2025,,CLONIDINA 150 MCG/ML 1ML C/25 AMP,51.61%,MÉDIO
6074731800016220251969_91678/2025,,ADRENALINA 1 MG CX/100 (S) AMP.1 ML,50.55%,MÉDIO
33781055000135202692_90006/2026,,"COMPLEXO ""B"" C/500 DRG",57.14%,MÉDIO
03930106000182202622_PE 038/2026,,CURATIVO DE ESPUMA ABSORV. ESTERIL (I),53.12%,MÉDIO
03930106000182202622_PE 038/2026,,MONITOR DE GLICOSE ON CALL PLUS,50.00%,MÉDIO
5012257100017720266_R119/2025-PE.94/2025/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
054611420001702025137_00368/2025,,COMPRE.GAZE T QUEIJO CIRCU. NAO EST. 13 FIOS,50.00%,MÉDIO
054611420001702025136_00317/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,57.63%,MÉDIO
054611420001702025136_00317/2025,,EQUIPO NUTRI ENTERAL ESCALONADO,52.46%,MÉDIO
054611420001702025136_00317/2025,,FRASCO P/NUTRIÇÃO ENTERAL 300 ML,51.61%,MÉDIO
054611420001702025136_00317/2025,,CATETER TIPO OCULOS PEDIATRICO C/INT NASAL,50.00%,MÉDIO
1393703200016020252835_0332/2025/2025,,ANLODIPINO 10MG C/30 CPR (G),55.56%,MÉDIO
1393703200016020252835_0332/2025/2025,,ANLODIPINO 5 MG C/30 CPR (G),55.56%,MÉDIO
139370320001602026116_0335/2025/2026,,"CIPROFLOXACINO 3,5MG/G BIS 3,5G",65.12%,MÉDIO
139370320001602026116_0335/2025/2026,,"CIPROFLOXACINO 3,5MG/ML FR 5ML",63.64%,MÉDIO
139370320001602026116_0335/2025/2026,,CIPROFLOXACINO 500MG  C/14 CPR (G),62.22%,MÉDIO
139370320001602026116_0335/2025/2026,,CETOCONAZOL CREME BISN. 30 GR,56.41%,MÉDIO
139370320001602026116_0335/2025/2026,,CIPROFLOXACINO 200MG  100ML  CX  C/60 (G),56.00%,MÉDIO
07954480000179202525479_91768/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
151807140001042025331_90152/2025,,"COMPLEXO ""B"" C/500 DRG",57.14%,MÉDIO
463745000001942026232_90138/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
0824175401070120256_90016/2025,,CURATIVO DE ESPUMA ABSORV. ESTERIL (I),51.95%,MÉDIO
1102259700124420268_00006/2026,,"CATETER TIPO OCULOS ADULTO 1,50",55.81%,MÉDIO
08109444000171202628_90014/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
4652296700013420263_00003/2026,,CATETER TIPO OCULOS PEDIATRICO C/INT NASAL,50.51%,MÉDIO
12474705000120202611_90004/2026,,AMOXICILINA 500 MG CX/ 21 CAPS (G),52.38%,MÉDIO
12474705000120202611_90004/2026,,AMOXICILINA 500MG GEN C/840 CAPS,51.16%,MÉDIO
0039445200010320261151_90015/2026,,CURATIVO DE ESPUMA ABSORV. ESTERIL (I),54.29%,MÉDIO
46374500000194202512951_91136/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
07954605000160202675_90022/2026/2026,,NIMESULIDA 100 MG CX/600 CPR (G),50.00%,MÉDIO
1831383300017820264_Adesão - 1/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,53.66%,MÉDIO
139370320001602026129_0336/2025/2026,,ALBENDAZOL 400MG CX/100 CPRS (G),50.00%,MÉDIO
139370320001602026130_0337/2025/2026,,SUCCINATO DE SOLIFENACINA 5MG CX/30CPR,56.60%,MÉDIO
139370320001602026130_0337/2025/2026,,BECLOMETASONA NASAL 50MCG 200 D (I),56.52%,MÉDIO
46374500000194202512954_90312/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
151807140001042025332_90153/2025,,"COMPLEXO ""B"" C/500 DRG",57.14%,MÉDIO
24082016000159202626_90009/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,53.66%,MÉDIO
60448040000122202640_90041/2026,,OXITOCINA 5 UI/ML 1 ML  CX/50 (G) ( T ),58.54%,MÉDIO
60448040000122202640_90041/2026,,"VITAMINA ""C""  500 MG CX/100 AMP.5 ML",50.00%,MÉDIO
07954605000160202681_90022/2026,,NIMESULIDA 100 MG CX/600 CPR (G),50.00%,MÉDIO
003945440001852026141_91028/2026,,ACIDO VALPROICO 250 MG CX/25 CAPS.*(C-1),50.51%,MÉDIO
003945440001852026141_91028/2026,,"CLOR.DE POTASSIO 19,1%  CX/200 AMP 10 ML",50.00%,MÉDIO
0276000400010120263_00001/2026,,CREME DERMO PROTETOR 60G RESTAURADOR,53.73%,MÉDIO
07954480000179202525517_202524450/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202525517_202524450/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525517_202524450/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525517_202524450/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525517_202524450/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
07954480000179202525529_202528755/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,55.38%,MÉDIO
07954480000179202525529_202528755/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.17%,MÉDIO
07954480000179202424991_202416591/2024,,CREME DERMO PROTETOR 60G RESTAURADOR,54.55%,MÉDIO
07954480000179202525536_202525252/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,55.38%,MÉDIO
07954480000179202525536_202525252/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.17%,MÉDIO
07954480000179202525539_202514593/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,55.38%,MÉDIO
07954480000179202525539_202514593/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.17%,MÉDIO
07954480000179202525542_202519272/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,55.38%,MÉDIO
07954480000179202525542_202519272/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.17%,MÉDIO
5480112100016120267_00002/2026,,"SERINGA 0,5 ML C/AGULHA 8,0 X 0,30 P/INSULINA",71.88%,ALTO
5480112100016120267_00002/2026,,SERINGA 3 ML C/AGULHA LOCK,70.00%,ALTO
5480112100016120267_00002/2026,,SERINGA 5 ML C/AGULHA LOCK,70.00%,ALTO
5480112100016120267_00002/2026,,SERINGA 20 ML C/AGULHA LOCK,68.29%,MÉDIO
5480112100016120267_00002/2026,,SERINGA 60 ML S/AGULHA LOCK,68.29%,MÉDIO
1929627800018620261_00006/2026,,CURATIVO DE ESPUMA ABSORV. ESTERIL (I),54.95%,MÉDIO
151807140001042025334_90158/2025,,"COMPLEXO ""B"" C/500 DRG",57.14%,MÉDIO
4618971800017920264_90003/2026,,CREME DERMO PROTETOR 60G RESTAURADOR,53.73%,MÉDIO
4618971800017920263_90002/2026,,CREME DERMO PROTETOR 60G RESTAURADOR,53.73%,MÉDIO
13864377000130202662_90059/2026,,SERINGA 60 ML S/AGULHA LOCK,85.11%,ALTO
13864377000130202662_90059/2026,,"SERINGA 0,5 ML C/AGULHA 8,0 X 0,30 P/INSULINA",84.51%,ALTO
13864377000130202662_90059/2026,,SERINGA 3 ML C/AGULHA LOCK,79.07%,ALTO
13864377000130202662_90059/2026,,SERINGA 5 ML C/AGULHA LOCK,79.07%,ALTO
13864377000130202662_90059/2026,,SERINGA 20 ML C/AGULHA LOCK,77.27%,ALTO
6074731800016220251977_91605/2025,,PREDNISONA 20 MG CX/20 CPR (G),78.05%,ALTO
6074731800016220251977_91605/2025,,PARACETAMOL 750MG C/480 CPRS,75.56%,ALTO
6074731800016220251977_91605/2025,,PREDNISONA 5 MG CX/20 CPR (G),74.42%,ALTO
6074731800016220251977_91605/2025,,PARACETAMOL 500 MG C/500 CPR,73.68%,ALTO
6074731800016220251977_91605/2025,,ACIDO URSODESOXICOLICO 300MG C/30 CAP (I),72.13%,ALTO
4618971800017920265_90004/2026,,CREME DERMO PROTETOR 60G RESTAURADOR,53.73%,MÉDIO
184313120006202025293_90634/2025,,FUROSEMIDA 40 MG CX/500 CPR (G),51.28%,MÉDIO
184313120006202025293_90634/2025,,FLUOXETINA 20 MG CX/500 CAPS (G),50.00%,MÉDIO
226788740001352025568_90186/2025,,"SORO FISIOLOGICO 0,9 % SF FR 500 ML",73.08%,ALTO
226788740001352025568_90186/2025,,"SORO FISIOLOGICO 0,9% SF BOLSA 1000ML",69.09%,MÉDIO
226788740001352025568_90186/2025,,"SORO FISIOLOGICO 0,9 % SF C/50 FR 250 ML",66.67%,MÉDIO
226788740001352025568_90186/2025,,"SORO FISIOLOGICO 0,9 % SF C/60 FR 100 ML",66.67%,MÉDIO
226788740001352025568_90186/2025,,"SORO FISIOLOGICO 0,9% SF 100ML C/100 BOLSAS",62.30%,MÉDIO
07954480000179202525555_202519019/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,54.55%,MÉDIO
07954605000160202689_90027/2026/2026,,ACEBROFILINA 5MG/ML XPE INF 120ML,53.33%,MÉDIO
07954605000160202689_90027/2026/2026,,ACEBROFILINA XPE ADU. 10MG/ML 120 ML (G),52.17%,MÉDIO
07954605000160202689_90027/2026/2026,,ACEBROFILINA 10MG/ML XPE AD 120ML (G),51.06%,MÉDIO
07954480000179202424993_202417802/2024,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202424993_202417802/2024,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202424993_202417802/2024,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202424993_202417802/2024,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202424993_202417802/2024,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
07954480000179202525557_202516983/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202525557_202516983/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525557_202516983/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525557_202516983/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525557_202516983/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
07954480000179202525559_202519142/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202525559_202519142/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525559_202519142/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525559_202519142/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525559_202519142/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
4485544300013020268_00005/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
03930106000182202623_PE 043/2026,,CURATIVO DE ESPUMA ABSORV. ESTERIL (I),54.29%,MÉDIO
4528114400010020268_00006/2026,,"COMPLEXO ""B"" C/500 DRG",57.14%,MÉDIO
11022597001597202635_00030/2026,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,50.85%,MÉDIO
11022597001597202633_00020/2026,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,50.85%,MÉDIO
11022597001597202637_00028/2026,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,50.85%,MÉDIO
11022597001597202634_00019/2026,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,50.85%,MÉDIO
0161264200010420266_260219PE00006/2026,,MONITOR DE GLICOSE ON CALL PLUS,50.00%,MÉDIO
122509160001892025112_33/2025 - RETIFICADO/2025,,CURATIVO DE ESPUMA ABSORV. ESTERIL (I),50.00%,MÉDIO
139370320001602026349_0020/2026/2026,,MIRTAZAPINA 30MG C/30 CPR (G),57.89%,MÉDIO
139370320001602026346_0017/2026/2026,,OLANZAPINA 5MG C/ 30CPRS (G),57.14%,MÉDIO
139370320001602026346_0017/2026/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
139370320001602026346_0017/2026/2026,,OLANZAPINA 10MG C/30 CPRS (G),54.05%,MÉDIO
139370320001602026348_0019/2026/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
139370320001602026347_0018/2026/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
139370320001602026367_6/2026/2026,,"LUVA MAX TOUCH ESTERIL TAM 7,0",54.55%,MÉDIO
139370320001602026367_6/2026/2026,,SERINGA 10 ML C/AGULHA 25 X 7 SLIP,51.85%,MÉDIO
139370320001602026367_6/2026/2026,,AVENTAL DESC. CIRURGICO ESTERIL 50G PCT C/1,51.69%,MÉDIO
139370320001602026367_6/2026/2026,,CURATIVO DE ESPUMA ABSORV. ESTERIL (I),51.22%,MÉDIO
139370320001602026367_6/2026/2026,,COMPRE. GAZE NAO ESTERIL 09 FIOS PCT 500 UND,51.11%,MÉDIO
13927801000149202625_018/2026/2026,,MASCARA DESC. TRIPLA CAMADA PROT. FACIAL,53.47%,MÉDIO
13927801000149202625_018/2026/2026,,MASCARA DESC.C/ELAST.TRIPLA BRANCA C/50,50.00%,MÉDIO
10572022000180202669_90014/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
079546050001602026182_90050/2026,,HEPARINA 5000UI C/25 F/A 5ML IV (I),53.33%,MÉDIO
463778000001272026415_90032/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
6074731800016220252010_91646/2025,,METFORMINA 500MG C/30 CPR (G),74.42%,ALTO
6074731800016220252010_91646/2025,,METFORMINA 500MG CX/200  CPRS (G),69.57%,MÉDIO
6074731800016220252010_91646/2025,,AMOXICILINA 500MG GEN C/840 CAPS,69.39%,MÉDIO
6074731800016220252010_91646/2025,,AMOXI+CLAV.POT(I)(G) 500+125MG C/300 CP,54.55%,MÉDIO
6074731800016220252010_91646/2025,,AMOXI+CLAV.POT 500MG/125MG C/12 (I) (G),53.70%,MÉDIO
607473180001622026141_90107/2026,,ITRACONAZOL 100MG C/250 CAPS TRAXONOL,74.58%,ALTO
607473180001622026141_90107/2026,,ALOPURINOL 100MG CX/600 CPR (G),71.11%,ALTO
607473180001622026141_90107/2026,,TRAMADOL  50 MG  CX/100 CAPS. *(A-2),63.64%,MÉDIO
607473180001622026141_90107/2026,,ALOPURINOL 300MG CX/500 CPR (G),51.28%,MÉDIO
12474705000120202646_90056/2026,,HIDROXIDO ALUMINIO FR. 100ML ALUMIMAX,66.67%,MÉDIO
12474705000120202646_90056/2026,,AZITROMICINA 500MG C/500 CPRS (S) (I),53.33%,MÉDIO
079546050001602026185_90052/2026/2026,,CLINDAMICINA 300 MG CX/ 16 CAP (I) (G),53.33%,MÉDIO
079546050001602026185_90052/2026/2026,,CLINDAMICINA 600 MG/4ML CX/100 AMP (G),50.00%,MÉDIO
129984580001602026102_PREGAO ELETRONICO: 22/2026/SS/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
129984580001602026102_PREGAO ELETRONICO: 22/2026/SS/2026,,LEVOFLOXACINO 500 MG CX/10 COM (G),50.57%,MÉDIO
129984580001602026102_PREGAO ELETRONICO: 22/2026/SS/2026,,GLIBENCLAMIDA 5 MG CX.C/450 GLICAMIN,50.55%,MÉDIO
142173270001242025265_SR193B/2025/2025,,GLICOSE 50 % 10 ML CX.C/200,68.42%,MÉDIO
142173270001242025265_SR193B/2025/2025,,GLICOSE 50 % CX/200 AMP 10 ML,65.00%,MÉDIO
142173270001242025265_SR193B/2025/2025,,GLICOSE 25 %  10 ML CX C/200,57.14%,MÉDIO
07954480000179202525904_202522770/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,55.38%,MÉDIO
07954480000179202525904_202522770/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.17%,MÉDIO
07954480000179202525905_202531147/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,55.38%,MÉDIO
07954480000179202525905_202531147/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.17%,MÉDIO
142173270001242025267_SR221/2025/2025,,ANLODIPINO 10MG C/30 CPR (G),81.82%,ALTO
142173270001242025267_SR221/2025/2025,,ANLODIPINO 5 MG C/30 CPR (G),66.67%,MÉDIO
142173270001242025267_SR221/2025/2025,,ANLODIPINO 5MG C/500 CPR BESILAPIN,58.33%,MÉDIO
142173270001242025274_SR143C/2025/2025,,ATENOLOL 50MG CX/30 CPR,82.05%,ALTO
142173270001242025274_SR143C/2025/2025,,ATENOLOL 25MG CX/60 CPR (G),61.11%,MÉDIO
142173270001242025278_SR111A/2025/2025,,METRONIDAZOL 250MG C/600 CPRS (G),83.02%,ALTO
142173270001242025278_SR111A/2025/2025,,METRONIDAZOL 4% SUSP 120ML (G),61.54%,MÉDIO
142173270001242025277_SR254/2025/2025,,AMIODARONA 200 MG CX/500 CPR (I) (G),60.87%,MÉDIO
142173270001242025280_SR159D/2025/2025,,ALBENDAZOL 400MG CX/100 CPRS (G),80.00%,ALTO
18241372000175202647_000011/2026,,MASCARA DESC. TRIPLA CAMADA PROT. FACIAL,53.85%,MÉDIO
22678874000135202638_13 | Processo 38/2026,,"SORO FISIOLOGICO 0,9 % SF FR 500 ML",73.08%,ALTO
22678874000135202638_13 | Processo 38/2026,,SORO GLICOSADO 5% CX/60 100ML SF,70.83%,ALTO
22678874000135202638_13 | Processo 38/2026,,"SORO FISIOLOGICO 0,9% SF BOLSA 1000ML",69.09%,MÉDIO
22678874000135202638_13 | Processo 38/2026,,"SORO FISIOLOGICO 0,9 % SF C/50 FR 250 ML",66.67%,MÉDIO
22678874000135202638_13 | Processo 38/2026,,"SORO FISIOLOGICO 0,9 % SF C/60 FR 100 ML",66.67%,MÉDIO
6074731800016220251937_91685/2025,,ACETILCISTEINA 20MG/ML XPE FR 120ML,66.67%,MÉDIO
6074731800016220251937_91685/2025,,ACETILCISTEINA 40MG/ML XAROPE FR 120ML,66.67%,MÉDIO
6074731800016220251937_91685/2025,,ACETILCISTEINA 10% C/5AMP 3ML FLUCISTEIN,65.82%,MÉDIO
6074731800016220251937_91685/2025,,ACETILCISTEINA 20MG XPE 120 ML CX/24,65.79%,MÉDIO
6074731800016220251937_91685/2025,,ACETILCISTEINA 40MG XPE 120 ML CX/24,65.79%,MÉDIO
46319000000150202615_90009/2026,,ATORVASTATINA CALCICA 20MG C/30 CPR (G),72.41%,ALTO
46319000000150202615_90009/2026,,DIVALPROATO SODIO 250MG C/30 CPR,69.39%,MÉDIO
46319000000150202615_90009/2026,,ATORVASTATINA 10MG CX/30 CPRS (G),59.09%,MÉDIO
46319000000150202615_90009/2026,,ATORVASTATINA 40MG CX/30 CPRS (G),59.09%,MÉDIO
6074731800016220251936_91586/2025,,LIDOCAINA 10 % SPRAY 50ML (G),93.62%,ALTO
6074731800016220251936_91586/2025,,LIDOCAINA 2% S/V F/A 20ML EST,92.31%,ALTO
6074731800016220251936_91586/2025,,LIDOCAINA 2% S/V C/100 AMP.5ML (G),85.19%,ALTO
6074731800016220251936_91586/2025,,LIDOCAINA 2% S/V. CX/25 F/A. 20 ML (G),84.21%,ALTO
6074731800016220251936_91586/2025,,LIDOCAINA 2% GELEIA 30GR C/10 BIS,76.92%,ALTO
46319000000150202616_90007/2026,,DULOXETINA 60MG *(C1) C/30 CAP (G),51.28%,MÉDIO
46374500000194202512865_90122/2025,,DONEPEZILA 10MG C/30 CPR (C*) (G),55.56%,MÉDIO
6074731800016220251982_91606/2025,,FUROSEMIDA 20MG C/100 AMP. 2ML (G),85.19%,ALTO
6074731800016220251982_91606/2025,,BROMOPRIDA 10MG  CX/100 AMP 2ML (G),72.00%,ALTO
6074731800016220251982_91606/2025,,DIPIRONA 500MG CX/ 200 CPR (G),68.29%,MÉDIO
6074731800016220251982_91606/2025,,CARMELOSE SODICA 5MG/ML FR 10ML,59.09%,MÉDIO
6074731800016220251982_91606/2025,,DIPIRONA 500MG GOTAS 10ML C/100 FR (G),56.00%,MÉDIO
11022597001244202611_00010/2026,,"ESPARADRAPO 05 CM X 4,5 MTS C/CAPA",64.00%,MÉDIO
60448040000122202644_90046/2026,,HIDROCORTISONA 500 MG S/D (G) C/50 F/A,83.87%,ALTO
60448040000122202644_90046/2026,,"ATROPINA 0,25% CX/100  1ML",82.93%,ALTO
60448040000122202644_90046/2026,,TIGECICLINA 50 MG  PO LIOF INJ 10 FA,79.31%,ALTO
60448040000122202644_90046/2026,,"TIMOLOL 0,5% SOL. OFT. 5 ML",77.78%,ALTO
60448040000122202644_90046/2026,,HIDROCORTISONA 100MG C/50 F/A (G),76.00%,ALTO
0140958000013820253433_116906/2025,,"COMPLEXO ""B"" C/500 DRG",57.14%,MÉDIO
6074731800016220252000_91600/2025,,DEXTROCETAMINA 50MG/ML C/50 AMP  10 ML (G),89.23%,ALTO
6074731800016220252000_91600/2025,,PROPOFOL 10 MG/ML CX/5 AMP 10 ML  ( T ),85.71%,ALTO
6074731800016220252000_91600/2025,,PROPOFOL 10MG/ML CX/10 AMP. 20 ML,84.00%,ALTO
6074731800016220252000_91600/2025,,DEXTROCETAMINA  50MG/ML C/50AMP 2ML (G),83.87%,ALTO
6074731800016220252000_91600/2025,,DEXTROCETAMINA 50MG/ML C/25 AMP 10ML (S),81.25%,ALTO
6074731800016220252003_91609/2025,,"FENTANILA 0,05MG C/25 AMP 10M UNIFENTAL",73.42%,ALTO
6074731800016220252003_91609/2025,,"FENTANILA 0,05MG/ML AMP 5ML CX/50 (G)",72.00%,ALTO
6074731800016220252003_91609/2025,,"FENTANILA 0,05MG AMP 2ML CX/50",71.43%,ALTO
6074731800016220252003_91609/2025,,"FENTANILA 0,05MG AMP 10ML C/50 (*A1) (G)",69.33%,MÉDIO
6074731800016220252003_91609/2025,,DEXTROCETAMINA 50MG/ML C/50 AMP  10 ML (G),65.79%,MÉDIO
337810550001352026198_90004/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
45780103000150202667_PMJ-2026-17-14/2026,,METADONA 10MG/ML C/25 F/A 1 ML MYTEDOM,53.06%,MÉDIO
45780103000150202667_PMJ-2026-17-14/2026,,TRAMADOL 50MG C/100 AMP 1ML *(A-2) (G),52.08%,MÉDIO
45780103000150202667_PMJ-2026-17-14/2026,,"LATANOPROSTA+TIMOL.50MCG+5MG /ML 2,5ML (T)",50.98%,MÉDIO
45780103000150202667_PMJ-2026-17-14/2026,,DORZOLAMIDA +TIMOLOL 5ML (I) 20MG/ML+5MG,50.00%,MÉDIO
